,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
Catellicoccus_marimammalium_M35-04-3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.576425181,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.010891842,2.22E-16,2.22E-16,2.22E-16,2.22E-16
alpha_proteobacterium_JLT2015_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.38709751,0.942410734,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Geobacillus_caldoxylosilyticus_CIC9_,2.22E-16,11.26384554,0.637686126,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.48E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.094295949,1.565375329,3.08E-06,2.22E-16,2.22E-16
Bhargavaea_cecembensis_DSE10_,2.22E-16,6.388787843,0.571866455,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,16.68170105,2.22E-16,0.877184591,2.22E-16,2.22E-16,9.76E-05,2.22E-16,2.22E-16,1.65E-13,1.452206394,1.44E-06,1.58E-14,2.22E-16,6.927579798
Ralstonia_sp_AU12-08_,2.22E-16,2.22E-16,1.749228097,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.818134999,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.43E-08,3.700909478,2.22E-16,2.22E-16,2.22E-16,1.704983799,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Eubacterium_sp_14-2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.34639272,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.20E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.539527456,2.22E-16,2.22E-16,2.22E-16
Lachnospiraceae_bacterium_M18-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.080622567,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.493844896,0.205623155,2.22E-16,2.22E-16
Lachnospiraceae_bacterium_COE1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.320755405,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.435865866,2.22E-16,2.22E-16,2.22E-16
Enterorhabdus_caecimuris_B7_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.81621058,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.797486375,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.168826597,2.168491877,2.22E-16,2.22E-16
Firmicutes_bacterium_M10-2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.535584885,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.198725917,3.575910814,9.11E-06,2.22E-16,2.22E-16
Oscillibacter_sp_1-3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.305440204,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.367093221,2.22E-16,2.22E-16,2.22E-16
Dorea_sp_5-2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.502620906,2.22E-16,2.22E-16,2.22E-16
Lachnospiraceae_bacterium_3-2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.62E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.676281405,2.22E-16,2.22E-16,2.22E-16
Lachnospiraceae_bacterium_10-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.141745609,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.610871849,2.22E-16,2.22E-16,2.22E-16
Lactobacillus_murinus_ASF361_,2.22E-16,2.22E-16,0.408408067,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.11E-15,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.855759426,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Eubacterium_plexicaudatum_ASF492_,2.22E-16,2.22E-16,0.374395017,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.203749841,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.654977339,2.22E-16,2.22E-16,2.22E-16
Prevotella_disiens_JCM_6334_=_ATCC_29426_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.900122168,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.007368788,2.22E-16
Bacteroides_pyogenes_JCM_10003_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.478785548,2.22E-16
Prevotella_enoeca_JCM_12259_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.537335102,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.64464792,2.22E-16
Anaerotruncus_sp_G3,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.021477604,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.633391638,2.22E-16,2.22E-16,2.22E-16
Prevotella_oulorum_JCM_14966_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.557404299,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.266027175,2.22E-16
Acetobacter_okinawensis_JCM_25146_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.34E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.183252854,1.027139846,2.532027832,2.22E-16,2.22E-16,2.22E-16,0.642004659,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prevotella_histicola_JCM_15637_=_DNF00424_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.18010603,2.22E-16
Bacteroides_stercorirosoris_JCM_17103_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.10E-06,2.22E-16,2.22E-16,2.22E-16,12.53421296,2.22E-16
Prevotella_fusca_JCM_17724_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.59E-08,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.86761857,2.22E-16
Prevotella_scopos_JCM_17725_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.530818888,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.897892937,2.22E-16
Wolbachia_endosymbiont_of_Drosophila_simulans_wNo_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.000389976,2.22E-16,3.270295475,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.460048769,3.558365718,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bacillus_akibai_JCM_9157_,2.22E-16,10.23954354,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.423537387,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.012833454,1.558342715,2.22E-16,2.22E-16,2.22E-16
Paenibacillus_pini_JCM_16418_,2.22E-16,6.45995245,0.052914698,0.60744236,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.814258434,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.006705578,0.369539324,2.007264344,2.52E-07,2.22E-16,2.22E-16
Fulvivirga_imtechensis_AK7_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.171115339,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.13E-11,0.140312226,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.278304054,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Caenispirillum_salinarum_AK4_,2.22E-16,2.22E-16,1.237288624,2.22E-16,1.266633511,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.384469487,0.468651695,2.445456364,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.011458499,2.22E-16,2.22E-16
Chlamydia_psittaci_10_1398_11_,2.22E-16,2.22E-16,2.22E-16,0.275546402,0.23724663,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.376733445,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.130115168,2.22E-16,2.22E-16,1.071649952,1.104655368,2.22E-16,2.39E-07,0.053046261,2.22E-16,5.13E-11,1.180659319,2.22E-16
Mariniradius_saccharolyticus_AK6_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.414440276,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.755161537,2.22E-16,2.22E-16,8.51E-05,2.22E-16,2.22E-16
Rhodococcus_ruber_Chol-4_,4.132599013,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,16.26900178,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.029786174,2.22E-16,2.22E-16
Pseudomonas_putida_MTCC_5279_,2.22E-16,2.22E-16,0.666584143,2.22E-16,0.280154613,2.22E-16,1.138179735,0.353678344,2.22E-16,2.22E-16,1.400949776,2.22E-16,2.22E-16,2.22E-16,1.099841731,0.973925713,2.22E-16,0.07688016,2.22E-16,2.22E-16,0.756917486,2.22E-16,2.22E-16,2.22E-16,0.450714127,2.22E-16,2.22E-16
Cystobacter_fuscus_DSM_2262_,0.914457575,0.754495951,0.638869428,1.152876064,0.852057281,2.22E-16,2.22E-16,0.775776232,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.711830653,2.22E-16,3.170134094,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.497771132,5.05E-11,0.290546409,0.559018029,2.22E-16,2.22E-16
Campylobacter_concisus_ATCC_51562_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.022113935,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.825249126,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.000317851,2.22E-16,2.22E-16,2.22E-16,0.344490588,1.191009064,2.22E-16,4.11E-16,2.22E-16,2.22E-16,1.09E-14,2.22E-16
Campylobacter_showae_CSUNSWCD_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.328488009,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.693245751,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.059507807,2.22E-16,2.22E-16
Campylobacter_fetus_subsp_testudinum_03-427_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.730368354,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.823349978,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.28E-12,1.864513627,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Campylobacter_sp_1485E_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.597270139,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.397323677,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.444927535,1.791332881,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Magnetospirillum_sp_SO-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.026370914,2.22E-16,2.22E-16,0.193768923,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.027126385,0.551527333,2.603794474,2.22E-16,2.22E-16,2.22E-16,0.795319109,2.60E-15,2.22E-16,4.57E-08,0.338014514,2.22E-16,2.22E-16
Bradyrhizobium_oligotrophicum_S58_,2.22E-16,2.22E-16,0.911283051,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.387433357,0.564682465,4.276979247,3.651705767,2.22E-16,2.22E-16,0.441498266,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_resinovorans_NBRC_106553_,2.22E-16,2.22E-16,2.546062676,2.22E-16,3.99E-14,2.22E-16,4.932270308,1.889242773,2.20E-06,2.22E-16,15.9360633,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.361971361,1.89E-14,2.22E-16,2.22E-16,1.90E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Halobacillus_sp_BAB-2008_,2.22E-16,11.41056774,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.38E-11,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.919071432,2.22E-16,1.421227532,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bacillus_lehensis_G1_,2.22E-16,9.80199536,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.373045147,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.583839303,1.107526337,3.25E-09,2.22E-16,2.22E-16
Actinoplanes_friuliensis_DSM_7358_,9.31214744,2.22E-16,1.79E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.107523754,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.585646305,2.22E-16,2.22E-16,0.180406256,0.648630835,2.22E-16,2.22E-16
Bordetella_holmesii_ATCC_51541_,0.564825554,2.22E-16,2.22E-16,2.22E-16,0.04496572,2.22E-16,2.22E-16,2.615960699,2.22E-16,2.22E-16,5.991890508,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.878394836,2.34416699,2.22E-16,2.22E-16,2.02544145,0.513271109,2.22E-16,2.22E-16,2.22E-16,0.024151355,2.22E-16,2.22E-16
Advenella_mimigardefordensis_DPN7_,2.22E-16,2.22E-16,0.177806603,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.855754196,2.22E-16,0.998406688,8.110327801,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.411155485,3.278758302,3.714417339,0.461341786,2.22E-16,0.000205544,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Photobacterium_leiognathi_lrivu41_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.998317113,0.776449583,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.276329514,2.22E-16,2.22E-16,0.492909839,0.435676512,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.517775642,2.22E-16,2.22E-16,2.22E-16,0.751528034,2.22E-16
Candidatus_Sulfuricurvum_sp_RIFRC-1_,2.22E-16,2.22E-16,0.312375061,2.22E-16,8.589596552,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.95E-11,2.76E-07,2.22E-16,2.22E-16,2.22E-16,0.236862694,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Thiorhodococcus_sp_AK35_,2.22E-16,2.22E-16,0.476107082,1.025619589,2.726598173,2.22E-16,2.070255865,3.560173576,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.80E-05,0.979650429,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.123823563,2.22E-16,2.22E-16
Serratia_marcescens_FGI94_,2.22E-16,2.22E-16,1.24E-09,2.22E-16,2.22E-16,2.22E-16,2.740131227,0.926991998,2.22E-16,2.22E-16,2.22E-16,2.22E-16,13.41228017,2.22E-16,2.22E-16,0.616827477,1.725189878,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.03E-11,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Polaribacter_sp_Hel1_85_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.231159593,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sorangium_cellulosum_So0157-2_,1.851222157,0.227662146,0.780420493,1.616315331,0.905824864,2.22E-16,0.454706886,0.353201458,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.46E-10,0.40129581,1.464747412,2.22E-16,2.22E-16,2.22E-16,0.175921327,1.521072569,2.22E-16,0.917630106,2.25E-10,2.22E-16,2.22E-16
Eubacterium_ramulus_ATCC_29099_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.275414835,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.687556753,2.22E-16,2.22E-16,2.22E-16
Spiribacter_salinus_M19-40_,2.22E-16,2.22E-16,0.691573966,2.22E-16,1.24E-13,2.22E-16,1.713643421,4.114773673,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.548495611,1.320671749,6.05E-06,2.22E-16,2.22E-16,2.22E-16,0.825216391,2.22E-16,2.22E-16,2.22E-16,0.000115349,2.22E-16,2.22E-16
Enterococcus_faecalis_13-SD-W-01_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.057560081,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Candidatus_Liberibacter_americanus_str_Sao_Paulo_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.72E-07,0.261341488,4.460403754,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.790610761,2.436978103,0.206666381,1.262802749,1.020517865,2.22E-16,1.396536142,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Clostridium_pasteurianum_DSM_525_=_ATCC_6013_,2.22E-16,1.702460102,2.22E-16,2.22E-16,1.97E-06,2.22E-16,2.22E-16,0.041083093,0.225796302,2.61E-08,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.556908116,2.22E-16,0.299768278,2.22E-16,2.22E-16,0.849117501,2.22E-16,2.22E-16,2.22E-16,3.756622734,4.74E-11,1.164165787,15.74264804
Phascolarctobacterium_sp_CAG207_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.307035004,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.899878236,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.128207623,4.399037698,2.22E-16,2.22E-16,2.22E-16
Phascolarctobacterium_sp_CAG266_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.723739663,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.543701352,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.481190058,3.216283456,2.22E-16,2.22E-16,2.22E-16
Mycobacterium_asiaticum_DSM_44297_,7.840775399,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.716603946,2.22E-16,2.22E-16
Haliea_rubra_DSM_19751_,2.22E-16,2.22E-16,2.22E-16,0.416718569,7.06E-13,2.22E-16,3.541227646,1.893550163,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.084023855,1.239310395,3.23E-15,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.000693558,2.22E-16,2.22E-16,5.37E-07,2.22E-16,2.22E-16
Listeria_weihenstephanensis_FSL_R9-0317_,2.22E-16,5.713939732,0.497588408,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.249221237,2.22E-16,5.343924672,2.22E-16,0.249741013,2.22E-16,2.22E-16
Carnobacterium_sp_WN1359_,2.22E-16,1.87947382,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.316397659,2.22E-16,6.816357192,0.641322539,2.22E-16,2.22E-16,2.22E-16
Nitrosospira_briensis_C-128_,2.22E-16,2.22E-16,0.232563172,2.22E-16,0.697445637,2.22E-16,2.22E-16,0.645329679,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.687743699,1.163412337,0.286165658,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lactobacillus_parabrevis_ATCC_53295_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.56E-11,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.664089299,2.22E-16,2.22E-16,2.22E-16,2.22E-16
